melt_off_glacier,melt_on_glacier,liq_prcp_off_glacier,liq_prcp_on_glacier
0.0025364888494876056,5.211408685923183,0.00018378875625739793,0.1594996189537222
0.004011757620642485,5.243461821682672,0.0002835433362125506,0.16068761984040386
0.005835087119257214,5.2747269675705795,0.0004074170180073901,0.16187286221340444
0.00800850803186424,5.305202715259384,0.0005564728953692179,0.16305314145049582
0.01053373332727397,5.334965447940914,0.0007316613247443685,0.16422374629631495
0.013408616389883806,5.364127914892028,0.0009339213773893738,0.16538176222546183
0.01663480207789583,5.392924711561973,0.0011642205789172773,0.16653256030257632
0.020213241837127704,5.421566500094201,0.0014235978343446866,0.16767248400657797
0.02414681896325799,5.450231284625611,0.0017132751420425058,0.1687944834513322
0.028440433277855823,5.479068223814791,0.0020347333163916706,0.16990351925377853
0.03310199197603063,5.508221043159914,0.002389497582096018,0.17099480065109138
0.03814122635799928,5.537693578792416,0.0027794164634660197,0.17206885362369168
0.043569118189343205,5.567361720103594,0.0032065873756022935,0.173126911351035
0.049397112386640206,5.596962740723305,0.0036730250537970305,0.17416659208404228
0.055637917587616825,5.626206200829015,0.0041808153773117435,0.17517984516184243
0.06229817980440031,5.654807392145283,0.004731911847378741,0.17616774423620662
0.06938693641125432,5.6826601453078,0.005328391283286999,0.17713140128443558
0.07686781682145795,5.608951503944486,0.005971791293724302,0.1780674191533132
0.13938927550078448,5.560690380521887,0.012351105652194935,0.17324466663741064
0.1464370993449802,5.5878344285690025,0.01296814422099429,0.17420199393034852
0.15390933437615348,5.614429021255559,0.01363122287746298,0.17513649363847203
0.16181861459698815,5.6402084327201925,0.01434267642887261,0.17603901208346454
0.1700205504362105,5.609982441321589,0.01510467886699474,0.17690989901220525
0.23327338685160867,5.512801552404854,0.021640601107364592,0.1719963160353793
0.24117491577746156,5.53773049723323,0.022381092782710044,0.1728675750554313
0.24952698306959312,5.561879170445521,0.02317343788142685,0.17371652497161952
0.25815731963249766,5.559282593692706,0.024018992599635195,0.17453624599137238
0.31805744405186775,5.443123044872642,0.03025834721358648,0.16996634705904998
0.32646261857644177,5.466332871771141,0.03108648346324876,0.17079233759304097
0.33526232746379875,5.488563024361406,0.03196945994614813,0.17158248094827422
0.3444815188061576,5.439733771234383,0.03290739671330596,0.17233172798967963
0.40341841906209525,5.369767068045009,0.0390823508074657,0.16783087565416194
0.4124578728413782,5.390845955915429,0.04000583562468261,0.16857910446057828
0.4217882793087386,5.393674818190115,0.04098473959035646,0.16929361577579946
0.4709756104357865,5.302759948807308,0.04615254233667885,0.16582473424043587
0.48014050483078063,5.322798419590118,0.047120055333888904,0.1665429720612735
0.4897271856951284,5.3344165187766635,0.04814360124282585,0.16721502308132644
0.5334703461962642,5.251298200393784,0.052761565336260835,0.1643133956608696
0.5429220593702603,5.270581756630408,0.05377287861050192,0.16500143309532203
0.5527309123766624,5.267097752657448,0.05484154852414242,0.16564601917758623
0.5922546102917493,5.211928164938288,0.059028944103042554,0.16318100991152826
0.6018594187657752,5.230672636448441,0.060078028460686536,0.16385087534589596
0.6117742923490005,5.1863125262860175,0.06118530730841563,0.16448102583275206
0.6535348453640858,5.16425119981501,0.06560737105853326,0.16177247326192568
0.6632549957908631,5.135975069623426,0.06669012535302242,0.16242149039203674
0.7157575519419909,5.064197579161295,0.07223365585772393,0.1586058051949909
0.7249883212245437,5.082534219994059,0.07329999464723655,0.15925879167835383
0.734699588274045,5.040518173740873,0.07442153788164142,0.1598770808729448
0.7866960200445984,4.982478871882649,0.07992923145905591,0.15610031677789438
0.7960774845050793,4.999802387774887,0.08103672345578308,0.1567247140290526
0.806056361098197,4.977655593716585,0.0822026275718159,0.1573112859082305
0.8563809310689363,4.903544129493663,0.0875697899538678,0.1536931388456525
0.8659146156068483,4.919613706019807,0.08872163619789435,0.15428274452819307
0.8760749199267384,4.925110326095924,0.08993610439031027,0.15483416308664352
0.9231383396665251,4.831379290531303,0.09502264892918706,0.15151809984274758
0.9329155891077564,4.84623377110817,0.09622175689585181,0.15206673108821903
0.9432193516361738,4.859772219761277,0.09748578982289503,0.15256986694408214
0.9537770693946834,4.80605406081357,0.09881375871354554,0.1530354220355424
0.9966384355096463,4.780208892254911,0.10352140224581187,0.15009812851236165
1.006770095728236,4.788989550015772,0.10483485453220898,0.15057115713929903
1.0505572945412982,4.697585158202721,0.10967653326378445,0.1475414917423579
1.0604293742880286,4.710030159772813,0.11098070938200368,0.1480293004804118
1.0710922584547284,4.681277180798308,0.1123466360857481,0.14846516780211866
1.111571342070122,4.6339338541708965,0.11692107052459005,0.1456824882717153
1.1218789017736945,4.600688270434062,0.1182715337396787,0.14612052781463405
1.1639167426458135,4.5520399073117135,0.12302796341235216,0.14314501168788868
1.1738722145180016,4.4945714783005295,0.12435812188891178,0.1436090372267236
1.214390851068859,4.433586718155604,0.12895214806659847,0.1407805747331287
1.258350648330299,4.373410548348626,0.13385762753228977,0.1376313787558991
1.3009909649069753,4.2792192615780555,0.13866796002480397,0.1345612046875039
1.3089722624434825,4.262222228168745,0.1397949776476357,0.13514997278457674
1.3504080701327053,4.20320319802015,0.14440648867286848,0.13224627065363023
1.3579548938623847,4.161957252517123,0.1455059928506372,0.13284140520323773
1.398374587466968,4.130431338329329,0.15000794298441197,0.13001921866642355
1.4062664072637625,4.077970815816567,0.15107788274847064,0.1306447126880791
1.445373415565961,4.060898068727672,0.1554795106357416,0.12792499369510774
1.4533978441686242,4.030810023550656,0.15652605278225687,0.12856731247630807
1.488701733362424,4.003437131562479,0.16055469010973827,0.1262130128939592
1.4973663338836085,4.008201607798375,0.16157902285845824,0.1268801440033493
1.5315691186698246,3.948462133211638,0.16558234038402292,0.12457856090498705
1.5406112169052515,3.9663120317856246,0.16658363297694037,0.12526073372750318
1.5474387975123554,3.951690862915914,0.1676329656750802,0.12591673383408847
1.5829946542905637,3.906206577601338,0.17179603584843112,0.12345212215361212
1.593016659080038,3.923478335566723,0.17282860887176174,0.12411706544634946
1.6000194035362632,3.8992847682251757,0.17390802838253952,0.12475671541605289
1.6347166381752014,3.8661562298320264,0.17797581312039015,0.12240145718974954
1.645311571867938,3.8830259147535693,0.179034699282,0.1230638286708636
1.65213740843781,3.8459113309427275,0.1801407996087854,0.1236995416762699
1.6849876276365794,3.829345493818968,0.1840853911145438,0.12148486745219986
1.695774030012677,3.8224433325650384,0.18517059285029966,0.12212621501431119
1.7279263996054555,3.7794361030133716,0.18902169353802636,0.12001000146163206
1.7389673848413356,3.7816825899031863,0.19009376695088936,0.1206743911590697
1.771766189389425,3.7271905591332013,0.19405628377086007,0.118454001610901
1.7833598166118048,3.7291414235919675,0.19510981647898915,0.1191322148202015
1.817071384104755,3.6711636272695776,0.19921925907226645,0.11676673697889271
1.8289339547376773,3.6889685278734623,0.2002607733909505,0.11746599405474074
1.8347534479307348,3.6550051675079933,0.20133874094508375,0.11814400865865755
1.866304228447058,3.6386033375728197,0.2052517144501387,0.11597015528316028
1.8790619861145734,3.6563157204034646,0.2063151695063826,0.11666238491344955
1.8853497110770294,3.616397788067268,0.20741518553158547,0.11733414302562338
1.920030010103864,3.594887389489949,0.21171627801103238,0.11478828601959022
1.933886377307528,3.606432046625709,0.21279713848098974,0.11547843507294038
1.949635011024163,3.5970628198934644,0.2150195900199778,0.11504531068946712
1.9582815873774653,3.6151136132415918,0.2160755853855367,0.11577679028575051
1.9911891222440317,3.5404804944667894,0.22033225726441277,0.11331175019164116
2.005111980985452,3.522568598537644,0.22136933544892265,0.1140502253867242
2.046712754486018,3.4549537069779213,0.22660292047758848,0.11059260553664474
2.063825096311865,3.393652215990966,0.22762404464649047,0.11134744440749385
2.109607037979622,3.3204140444026757,0.23341495012788274,0.10731966061824744
2.1770515817088865,3.189243868782173,0.2399926090920495,0.1025062407502765
2.248294882295315,3.0587962326158897,0.2466486759545451,0.0975948915275411
2.2736864141632562,3.079010965184254,0.24758173151370122,0.09836883338386543
2.2765429525783567,3.078964339527403,0.24853500514570143,0.09913627540913214
2.327167954217603,2.9504247972794553,0.2552115050959527,0.09419085243868508
2.353381943574094,2.970287664524728,0.25616537675062506,0.09494900286684842
2.355933758982136,2.990098867753092,0.25713372980711874,0.09571103027066874
2.358659846067916,2.9260584550501725,0.2581252921624277,0.09647707364209313
2.411230878840352,2.853277693104488,0.2650684914913836,0.09127201001448687
2.4403491195231877,2.872669100554727,0.2660616076040105,0.09201721335191526
2.4427317030371962,2.8455288389926126,0.2670773282266087,0.09276336431909372
2.4968695133341914,2.727683956249943,0.274311876483186,0.08728707215838633
2.5295292738733877,2.7466231849355345,0.27532377076902653,0.08801292494893465
2.531621208348013,2.7655181159375193,0.27635080604039763,0.08874152291067543
2.533232112809708,2.7123359464532197,0.2774002143467946,0.08946391217152012
2.5881384467002126,2.611758755632655,0.28491485862917515,0.0837025540029991
2.6241168627476963,2.629973569441892,0.2859669092163701,0.08439757091176917
2.6259920812123996,2.648201147335627,0.2870422058005603,0.08509854631287288
2.6280278269391046,2.6047993873886344,0.2881304709349324,0.08579805360931123
2.685363407790905,2.48545007079782,0.29595292715871363,0.07974899260099641
2.7252655170427573,2.5029229266936857,0.2970523125856363,0.08042008073353056
2.7267250591644605,2.5203801146900373,0.298168289723783,0.08109381690045253
2.728602007448429,2.537804188335853,0.2993011218864664,0.08176171196987972
2.7306178111775097,2.482396708842493,0.3004527543472135,0.08242610146561595
2.784810577198847,2.3813372494876397,0.308056705373697,0.0766153281596608
2.8243469486751933,2.3980405477234594,0.309222349270677,0.07725092322713145
2.8259935778667136,2.414740534900697,0.3104047044094188,0.07788854494327446
2.827596517586471,2.4314241994316497,0.3115977946080764,0.07851633074801392
2.829398933589281,2.3709920978662877,0.3128049320259066,0.07914392598268788
2.8826130281731857,2.278125290605335,0.32031294838000657,0.0734667542642887
2.9232326690176307,2.294115579504146,0.32153824848561113,0.07407559231144012
2.9248349234739917,2.3101172639893606,0.3227821027529744,0.07469670212661347
2.9262613300014255,2.3260896021897857,0.324044432304269,0.07531065825689928
2.92809012267389,2.257023088873697,0.3253286206348353,0.07591398286470766
2.981041516823388,2.171644117084338,0.3328886125609782,0.070211383364641
3.020892032592994,2.186915385315476,0.33418984731641665,0.0707838295030632
3.0170631428883223,2.1869441580353417,0.3343404098881275,0.07078943412094223
3.019509246457427,2.143682433958206,0.3344947995793853,0.07079287371440794
3.074635725606061,1.9939214747781517,0.34115117924576915,0.06427827170346982
3.119783986228386,1.9940888505812093,0.34126420482823827,0.06428527051276806
3.1216562300981447,1.9032111981503526,0.34137994302712127,0.06429067412822743
3.1767312431338026,1.7968714988555519,0.34811872094489865,0.05763621838864314
3.2271863880100193,1.7971018172793913,0.34819634483298656,0.057640113292919355
3.2285213738650262,1.7973210479722763,0.34827568654885127,0.05764250819926877
3.2298673213690874,1.7315691942233473,0.3483567830901136,0.05764388433529501
3.284057105429915,1.5997444760536041,0.3551091569117539,0.05095422094691779
3.340032005808673,1.5999246587541143,0.35515784209032214,0.05096138143242204
3.340886463186195,1.600109441461585,0.3552076353292017,0.05096798426190712
3.3413280243919203,1.6002903468582197,0.35525853585193046,0.050974065031562196
3.3416408196400424,1.6004629143776004,0.3553105416229383,0.05097965631632138
3.3425163212650753,1.5754312512641895,0.3553636516728081,0.050984785032648444
3.3941769810829525,1.4091063257126433,0.3619384906512908,0.04445999437986313
3.4540252956454327,1.409169843456259,0.36196295317126864,0.04446651572536662
3.4544581001406365,1.4092554273764397,0.3619879668216386,0.04447285228035835
3.454895477229934,1.4093551730230442,0.3620134262447108,0.044477654040490415
3.4553378954067204,1.4094652537574222,0.3620391954451567,0.04447945985944153
3.4557850520118296,1.4095757100677564,0.3620655064111486,0.04448093372284594
3.456237157306818,1.4096833247484628,0.36209236203597284,0.04448208677925471
3.4566942540007526,1.4097868133056888,0.3621197628807818,0.044482931573055676
3.4571563545173385,1.3943157186345418,0.36214770767304016,0.044483481914596425
3.5056937106656965,1.2281927366540684,0.3684552739692831,0.038199417705233794
3.568961895483962,1.228081271786559,0.3684590027532022,0.0382008061162817
3.5690332518003505,1.2279752336706093,0.3684627514549997,0.038202166442676794
3.5691043756572243,1.227875360557206,0.3684665201484395,0.03820350037264734
3.569175318076421,1.2277821910635518,0.36847030933943503,0.038204809493607314
3.5692461305852263,1.227696091086873,0.3684741198991038,0.03820609528183275
3.569316865302069,1.2276172879091976,0.36847795248810716,0.038207350345089916
3.56938757541158,1.227545907259511,0.36848180664917746,0.038208544494500216
3.569458309304174,1.227481900875956,0.3684856862978351,0.03820971781783841
3.5695291167450733,1.227425173959056,0.36848959324569847,0.03821087131966131
3.569600046380073,1.2273755618845894,0.36849352944514063,0.03821200586462931
3.56967114556443,1.227332843613512,0.36849749696332557,0.03821312217757755
3.5697424602333356,1.2272967530888417,0.36850149796104253,0.03821422084386941
3.5698140348084566,1.2272669888672185,0.36850553467576624,0.03821530230984875
3.569885912135446,1.2272432222297702,0.3685096094084338,0.03821636688324318
3.5699581334478454,1.227225104002068,0.36851372451349806,0.03821741473339742
3.5699795955254827,1.2272122702927375,0.368517882391886,0.03821844589123768
3.5695943593570845,1.227204347336453,0.36852208548655413,0.03821946024888478
3.569667840043627,1.2272009556037955,0.3685263362803945,0.03822045755884539
3.569741816041378,1.2272017133155513,0.36853063729629654,0.038221437432719496
3.5698163205899593,1.2272062394772258,0.3685349910992193,0.03822239933936766
3.5698913961313434,1.2272144323192427,0.3685394003001742,0.03822334260248341
3.569967055947247,1.2272257394180308,0.36854386762771063,0.03822426643258517
3.570043334658586,1.2272397266570714,0.368548395829625,0.03822516986307625
3.5701202634644154,1.2272560407006323,0.3685529877068141,0.03822605176129338
3.570197869553313,1.2272743397179304,0.3685576461407835,0.03822691083271082
3.570276265377426,1.2272957318496116,0.36856237410691145,0.03822774561459512
3.570355336716867,1.2273189167231464,0.3685671751106622,0.038228554577024405
3.5704351464907673,1.2273431905985943,0.36857205250748687,0.038229335924156733
3.570515744666646,1.227368272738199,0.36857700968424595,0.03823008763337217
3.570597155621055,1.2273938995828266,0.36858205019724755,0.03823080747653916
3.5706794035999576,1.227419825244783,0.3685871777965203,0.038231493007334486
3.5707625129131655,1.2274458217037607,0.3685923964526317,0.03823214154690987
3.5708465081414507,1.2274716786599684,0.3685977103861937,0.03823275016773181
3.5709314143560187,1.227497202997178,0.3686031241002102,0.03823331567540678
3.5710172573497303,1.2275222178077416,0.3686086424154132,0.038233834588294456
3.5711040638792184,1.2275465609345142,0.36861427050873813,0.03823430311470464
3.571191861916711,1.2275700829913054,0.36862001395507077,0.038234717127472784
3.571280680910029,1.2275926448342542,0.3686258787723863,0.038235072135717245
3.5713705520488395,1.2276141144736767,0.36863187147036974,0.038235363253601655
3.571461508534798,1.227634363440877,0.36863799910256295,0.03823558516596248
3.571553566166903,1.227653047788396,0.3686442890078782,0.03823594696011652
3.5716467110943415,1.1981369102680612,0.3686508013857165,0.038236989303352696
3.6209630456870645,1.074845200476724,0.37517616671060205,0.03170718774161325
3.694279104755187,1.0766778484329198,0.37517317993012134,0.031705372482864036
3.6942192063335892,1.0782938814592025,0.3751705973069784,0.03170379450426072
3.6941673154170673,1.0797101432656298,0.37516836995101455,0.031702427563848785
3.694122490236825,1.0809450494809438,0.3751664531594488,0.03170124685987237
3.6940838614033606,1.0820173522460783,0.3751648066092902,0.03170022946616143
3.694050638896606,1.0829452922277727,0.37516339432366336,0.03169935454186819
3.694022113694958,1.083746062115479,0.3751621844836576,0.03169860338381165
3.6939976557143313,1.0844355040374074,0.37516114914496335,0.031697959374593986
3.693976709400944,1.0850279732555894,0.3751602639042294,0.031697407866168134
3.6939587879873717,1.0855363142092966,0.3751595075470441,0.031696936027347716
3.69394346713106,1.0859719083929216,0.3751588616988742,0.031696532674974624
3.693930378423357,1.0863447649522542,0.3751583104923266,0.031696188101865384
3.6939192030834334,1.0866636338279265,0.37515784025837356,0.03169589390987029
3.693909666026184,1.0869361279471015,0.3751574392452464,0.031695642853003386
3.69390153040605,1.0871688457664175,0.375157097366094,0.03169542869328352
3.6938945926798676,1.087367488830002,0.3751568059748533,0.031695246070379456
3.693888678193655,1.0875369713031482,0.3751565576687941,0.03169509038515245
3.693883637274468,1.0876815199762904,0.37515634611566534,0.03169495769657212
3.693879341794657,1.0878047642313025,0.3751561659031394,0.0316948446311247
3.693875682168791,1.0879098160890432,0.37515601240820357,0.03169474830365249
3.6938725647408286,1.087999340832686,0.37515588168422226,0.031694666248496574
3.6938699095192864,1.0880756189067324,0.37515577036353925,0.031694596359822184
3.6938676482200004,1.0881405998877507,0.37515567557366075,0.0316945368400572
3.693865722578916,1.0881959493459499,0.37515559486525635,0.03169448615545046
3.693864082900628,1.0882430893972574,0.375155526150401,0.03169444299784419
3.693862686811865,1.0882832336986288,0.3751554676496673,0.0316944062518475
3.693861498192481,1.0883174175802313,0.3751554178468464,0.0316943749666868
3.6938604862597755,1.088346523941814,0.37515537545022987,0.031694348332095355
3.6938596247849182,1.0883713054744346,0.3751553393595257,0.03169432565768267
3.6938588914229786,1.088392403704407,0.37515530863760693,0.031694306355295736
3.6938582671404916,1.0884103652963222,0.37515528248639735,0.03169428992394882
3.6938577357266507,1.0884256559973513,0.37515526022629925,0.03169427593695549
3.6938572833761083,1.0884386725545667,0.3751552412786474,0.031694264030946016
